created_at,message_experience,persuasion,number_of_recipients,is_first_email,is_last_email,is_verbose,is_replied_within_30,is_accepted_patch
2021-09-19 05:20:00+00:00,12.53,13.43,6.6,6.6,11.95,11.8,11.8,12.81
2021-09-19 05:22:00+00:00,10.96,12.93,6.28,6.28,10.84,10.63,10.63,13.79
2021-09-19 05:24:00+00:00,11.52,13.59,7.07,7.07,12.04,10.97,10.97,13.12
2021-09-19 05:26:00+00:00,10.67,12.8,6.57,6.57,12.33,10.95,10.95,13.84
2021-09-19 05:28:00+00:00,12.84,12.91,7.32,7.32,12.51,11.19,11.19,14.15
2021-09-19 05:30:00+00:00,9.3,12.39,6.86,6.86,12.0,10.86,10.86,13.92
2021-09-19 05:32:00+00:00,9.780000000000001,12.84,7.91,7.91,12.36,11.88,11.88,14.04
2021-09-19 05:34:00+00:00,10.26,12.96,6.79,6.79,12.79,11.65,11.65,13.21
2021-09-19 05:36:00+00:00,10.31,13.7,7.12,7.12,13.02,10.93,10.93,13.54
2021-09-19 05:38:00+00:00,10.47,12.49,7.4,7.4,13.83,11.02,11.02,13.26
2021-09-19 05:40:00+00:00,10.83,13.66,6.39,6.39,11.8,10.92,10.92,13.52
2021-09-19 05:42:00+00:00,10.21,13.28,6.89,6.89,12.18,10.93,10.93,14.25
2021-09-19 05:44:00+00:00,9.78,12.33,6.15,6.15,12.51,11.62,11.62,14.22
2021-09-19 05:46:00+00:00,10.04,13.66,6.34,6.34,12.04,11.15,11.15,13.44
2021-09-19 05:48:00+00:00,10.7,11.86,7.37,7.37,12.6,11.02,11.02,13.52
2021-09-19 05:50:00+00:00,10.25,12.46,6.49,6.49,12.31,10.73,10.73,14.27
2021-09-19 05:52:00+00:00,9.21,12.03,6.49,6.49,11.96,10.91,10.91,14.96
2021-09-19 05:54:00+00:00,9.75,14.02,6.62,6.62,12.85,11.16,11.16,13.83
2021-09-19 05:56:00+00:00,8.81,12.2,6.33,6.33,12.47,11.02,11.02,13.7
2021-09-19 05:58:00+00:00,8.98,13.65,6.71,6.71,13.82,11.09,11.09,14.98
2021-09-19 06:00:00+00:00,9.13,11.82,6.68,6.68,11.93,10.7,10.7,12.93
2021-09-19 06:02:00+00:00,8.59,12.75,5.61,5.61,12.07,10.21,10.21,14.46
2021-09-19 06:04:00+00:00,8.72,11.89,6.34,6.34,12.04,10.79,10.79,14.09
2021-09-19 06:06:00+00:00,9.0,12.53,5.98,5.98,13.34,10.2,10.2,14.25
2021-09-19 06:08:00+00:00,9.36,13.47,6.44,6.44,14.17,10.21,10.21,13.95
2021-09-19 06:10:00+00:00,9.42,12.36,7.5,7.5,13.48,10.46,10.46,14.55
2021-09-19 06:12:00+00:00,12.1,13.4,6.63,6.63,13.16,11.0,11.0,14.11
2021-09-19 06:14:00+00:00,13.72,12.75,6.79,6.79,11.93,10.28,10.28,14.67
2021-09-19 06:16:00+00:00,15.91,12.36,6.11,6.11,12.45,10.52,10.52,14.45
2021-09-19 06:18:00+00:00,15.4,12.78,7.43,7.43,14.45,11.18,11.18,13.71
2021-09-19 06:20:00+00:00,18.12,13.02,6.36,6.36,12.37,10.97,10.97,14.28
2021-09-19 06:22:00+00:00,23.62,11.62,7.71,7.71,12.78,11.345,11.345,14.12
2021-09-19 06:24:00+00:00,27.95,11.23,6.79,6.79,13.14,11.72,11.72,14.4
2021-09-19 06:26:00+00:00,32.91,12.58,7.02,7.02,12.89,9.93,9.93,14.11
2021-09-19 06:28:00+00:00,39.02,12.43,6.62,6.62,12.31,11.57,11.57,15.27
2021-09-19 06:30:00+00:00,43.29,12.74,7.43,7.43,12.61,10.41,10.41,14.53
2021-09-19 06:32:00+00:00,42.73,12.64,6.59,6.59,12.93,10.93,10.93,14.0
2021-09-19 06:34:00+00:00,43.85,12.59,6.66,6.66,13.23,10.7,10.7,14.35
2021-09-19 06:36:00+00:00,42.84,12.59,7.71,7.71,11.44,11.1,11.1,14.94
2021-09-19 06:38:00+00:00,41.12,13.74,7.64,7.64,13.3,10.77,10.77,14.92
2021-09-19 06:40:00+00:00,38.71,10.66,8.11,8.11,13.34,11.98,11.98,14.75
2021-09-19 06:42:00+00:00,39.09,12.45,9.04,9.04,12.19,11.37,11.37,14.04
2021-09-19 06:44:00+00:00,37.47,12.89,7.75,7.75,13.21,10.74,10.74,14.61
2021-09-19 06:46:00+00:00,35.9,11.19,8.1,8.1,12.58,9.67,9.67,15.73
2021-09-19 06:48:00+00:00,35.16,11.76,7.02,7.02,13.46,10.13,10.13,15.92
2021-09-19 06:50:00+00:00,34.69,13.49,7.98,7.98,12.39,9.915,9.915,15.14
2021-09-19 06:52:00+00:00,32.39,13.71,7.62,7.62,14.84,9.7,9.7,14.42
2021-09-19 06:54:00+00:00,29.65,13.69,8.05,8.05,13.53,10.83,10.83,13.96
2021-09-19 06:56:00+00:00,29.56,11.97,8.25,8.25,13.69,11.34,11.34,14.47
2021-09-19 06:58:00+00:00,27.33,11.62,7.74,7.74,11.86,10.12,10.12,15.2
2021-09-19 07:00:00+00:00,24.66,13.11,7.5,7.5,11.82,10.41,10.41,15.24
2021-09-19 07:02:00+00:00,26.53,11.86,7.45,7.45,13.49,10.76,10.76,15.56
2021-09-19 07:04:00+00:00,23.95,11.65,7.07,7.07,12.83,11.03,11.03,15.27
2021-09-19 07:06:00+00:00,23.96,12.27,7.58,7.58,13.63,11.18,11.18,15.0
2021-09-19 07:08:00+00:00,21.04,12.16,7.59,7.59,13.55,12.25,12.25,15.12
2021-09-19 07:10:00+00:00,19.93,12.6,8.03,8.03,12.48,10.83,10.83,15.0
2021-09-19 07:12:00+00:00,17.44,13.38,8.48,8.48,11.71,11.78,11.78,15.45
2021-09-19 07:14:00+00:00,20.58,12.88,7.91,7.91,13.39,11.52,11.52,15.42
2021-09-19 07:16:00+00:00,17.2,13.7,7.53,7.53,12.64,11.84,11.84,16.11
2021-09-19 07:18:00+00:00,18.1,12.05,7.69,7.69,13.37,10.81,10.81,14.18
2021-09-19 07:20:00+00:00,18.34,13.56,8.04,8.04,12.76,11.29,11.29,15.43
2021-09-19 07:22:00+00:00,18.64,13.69,8.5,8.5,14.14,11.53,11.53,14.36
2021-09-19 07:24:00+00:00,20.12,13.67,8.33,8.33,12.52,11.97,11.97,14.91
2021-09-19 07:26:00+00:00,18.97,14.95,8.82,8.82,13.04,11.29,11.29,16.28
2021-09-19 07:28:00+00:00,19.77,12.77,8.46,8.46,12.25,11.8,11.8,15.83
2021-09-19 07:30:00+00:00,20.71,13.64,8.35,8.35,13.12,12.04,12.04,14.81
2021-09-19 07:32:00+00:00,18.43,13.15,8.12,8.12,11.96,12.27,12.27,15.89
2021-09-19 07:34:00+00:00,17.85,12.76,9.26,9.26,12.75,11.12,11.12,15.43
2021-09-19 07:36:00+00:00,16.75,13.54,8.87,8.87,12.8,11.89,11.89,15.58
2021-09-19 07:38:00+00:00,17.84,12.66,8.84,8.84,12.67,12.02,12.02,16.4
2021-09-19 07:40:00+00:00,17.84,14.43,8.45,8.45,13.39,11.55,11.55,15.46
2021-09-19 07:42:00+00:00,17.18,12.57,8.1,8.1,12.96,12.03,12.03,15.96
2021-09-19 07:44:00+00:00,17.0,13.23,8.29,8.29,14.16,10.98,10.98,15.24
2021-09-19 07:46:00+00:00,17.23,12.88,8.93,8.93,13.19,11.62,11.62,15.87
2021-09-19 07:48:00+00:00,15.43,12.53,8.22,8.22,13.05,12.3,12.3,15.38
2021-09-19 07:50:00+00:00,17.67,12.81,8.26,8.26,14.33,12.05,12.05,14.71
2021-09-19 07:52:00+00:00,16.83,12.54,8.81,8.81,13.0,12.71,12.71,15.26
2021-09-19 07:54:00+00:00,16.88,12.05,8.5,8.5,13.2,12.18,12.18,14.34
2021-09-19 07:56:00+00:00,16.2,12.93,8.24,8.24,12.7,11.21,11.21,15.26
2021-09-19 07:58:00+00:00,16.53,12.27,8.04,8.04,12.28,11.1,11.1,15.57
2021-09-19 08:00:00+00:00,16.52,13.61,8.89,8.89,11.0,11.34,11.34,14.82
2021-09-19 08:02:00+00:00,16.28,12.32,8.16,8.16,12.51,11.84,11.84,15.0
2021-09-19 08:04:00+00:00,16.61,13.23,8.42,8.42,12.19,11.3,11.3,15.16
2021-09-19 08:06:00+00:00,16.16,13.17,8.95,8.95,12.8,11.85,11.85,14.61
2021-09-19 08:08:00+00:00,17.25,15.22,8.41,8.41,10.98,11.34,11.34,14.87
2021-09-19 08:10:00+00:00,19.28,12.76,7.89,7.89,10.47,12.3,12.3,14.98
2021-09-19 08:12:00+00:00,16.93,14.47,8.05,8.05,12.14,11.56,11.56,15.62
2021-09-19 08:14:00+00:00,16.75,13.93,8.89,8.89,12.21,12.62,12.62,15.49
2021-09-19 08:16:00+00:00,16.23,13.02,9.55,9.55,11.17,11.72,11.72,15.25
2021-09-19 08:18:00+00:00,16.25,15.14,9.34,9.34,10.58,11.97,11.97,14.58
2021-09-19 08:20:00+00:00,15.27,13.26,8.95,8.95,10.55,12.15,12.15,16.44
2021-09-19 08:22:00+00:00,16.51,13.8,9.07,9.07,11.51,12.36,12.36,15.31
2021-09-19 08:24:00+00:00,16.02,13.0,8.41,8.41,11.38,11.98,11.98,16.96
2021-09-19 08:26:00+00:00,15.64,11.74,8.78,8.78,11.62,11.81,11.81,16.27
2021-09-19 08:28:00+00:00,15.59,13.79,8.63,8.63,11.14,11.63,11.63,16.04
2021-09-19 08:30:00+00:00,15.91,13.45,8.04,8.04,12.04,12.42,12.42,15.0
2021-09-19 08:32:00+00:00,15.19,13.7,8.27,8.27,10.75,12.14,12.14,15.82
2021-09-19 08:34:00+00:00,14.35,13.08,9.05,9.05,11.57,11.21,11.21,16.0
2021-09-19 08:36:00+00:00,14.46,13.22,8.13,8.13,12.46,11.97,11.97,15.4
2021-09-19 08:38:00+00:00,14.79,14.69,7.81,7.81,11.3,11.9,11.9,15.42
2021-09-19 08:40:00+00:00,14.79,13.0,8.64,8.64,12.19,12.3,12.3,14.75
2021-09-19 08:42:00+00:00,14.38,15.17,8.28,8.28,11.81,12.38,12.38,16.22
2021-09-19 08:44:00+00:00,14.33,14.91,8.67,8.67,12.19,11.53,11.53,15.83
2021-09-19 08:46:00+00:00,13.53,14.79,8.1,8.1,12.18,12.32,12.32,15.25
2021-09-19 08:48:00+00:00,12.86,15.63,8.0,8.0,10.48,12.04,12.04,15.58
2021-09-19 08:50:00+00:00,12.71,15.16,8.22,8.22,11.12,11.84,11.84,15.8
2021-09-19 08:52:00+00:00,13.22,16.38,8.09,8.09,12.27,10.96,10.96,15.36
2021-09-19 08:54:00+00:00,13.04,15.18,8.23,8.23,10.23,12.19,12.19,15.27
2021-09-19 08:56:00+00:00,13.11,14.29,7.67,7.67,12.5,11.86,11.86,15.45
2021-09-19 08:58:00+00:00,13.25,14.83,9.96,9.96,11.31,12.12,12.12,15.85
2021-09-19 09:00:00+00:00,13.24,14.82,9.0,9.0,11.81,12.38,12.38,15.274999999999999
2021-09-19 09:02:00+00:00,11.67,15.25,8.35,8.35,12.32,12.31,12.31,14.7
2021-09-19 09:04:00+00:00,11.98,14.98,8.61,8.61,11.63,11.34,11.34,16.62
2021-09-19 09:06:00+00:00,12.02,14.24,8.56,8.56,10.87,11.44,11.44,16.35
2021-09-19 09:08:00+00:00,11.24,15.16,8.09,8.09,11.08,12.28,12.28,15.52
2021-09-19 09:10:00+00:00,11.48,16.2,8.48,8.48,11.71,12.53,12.53,16.65
2021-09-19 09:12:00+00:00,10.69,14.73,8.09,8.09,13.03,12.55,12.55,16.38
2021-09-19 09:14:00+00:00,12.78,13.47,8.34,8.34,11.98,12.39,12.39,15.81
2021-09-19 09:16:00+00:00,11.67,14.65,8.09,8.09,11.54,12.38,12.38,16.56
2021-09-19 09:18:00+00:00,10.25,14.78,8.73,8.73,12.26,12.15,12.15,16.19
2021-09-19 09:20:00+00:00,13.15,14.91,8.17,8.17,11.9,12.83,12.83,15.71
2021-09-19 09:22:00+00:00,10.05,14.66,8.83,8.83,11.68,12.43,12.43,15.49
2021-09-19 09:24:00+00:00,9.93,15.21,8.2,8.2,12.05,12.9,12.9,14.3
2021-09-19 09:26:00+00:00,10.43,14.14,7.51,7.51,13.44,12.83,12.83,16.16
2021-09-19 09:28:00+00:00,11.09,14.23,9.59,9.59,13.57,13.72,13.72,15.57
2021-09-19 09:30:00+00:00,10.29,14.25,8.53,8.53,15.35,12.31,12.31,16.24
2021-09-19 09:32:00+00:00,9.96,14.27,8.28,8.28,14.93,13.78,13.78,15.71
2021-09-19 09:34:00+00:00,9.12,14.75,8.55,8.55,14.82,12.34,12.34,15.74
2021-09-19 09:36:00+00:00,9.38,14.51,9.07,9.07,14.92,12.53,12.53,16.64
2021-09-19 09:38:00+00:00,8.98,14.73,9.53,9.53,16.31,13.57,13.57,17.35
2021-09-19 09:40:00+00:00,9.93,14.57,9.2,9.2,16.04,14.12,14.12,15.26
2021-09-19 09:42:00+00:00,9.53,14.61,9.23,9.23,16.33,13.55,13.55,16.91
2021-09-19 09:44:00+00:00,10.28,13.73,9.05,9.05,15.68,14.08,14.08,15.58
2021-09-19 09:46:00+00:00,10.09,14.64,8.38,8.38,15.18,13.43,13.43,16.11
2021-09-19 09:48:00+00:00,9.41,13.91,9.16,9.16,14.0,12.86,12.86,16.66
2021-09-19 09:50:00+00:00,10.16,14.64,8.59,8.59,14.65,11.9,11.9,17.76
2021-09-19 09:52:00+00:00,9.46,15.02,8.65,8.65,14.05,13.27,13.27,16.33
2021-09-19 09:54:00+00:00,9.51,13.62,8.34,8.34,14.9,13.41,13.41,16.55
2021-09-19 09:56:00+00:00,10.61,13.6,8.85,8.85,15.32,13.46,13.46,16.2
2021-09-19 09:58:00+00:00,10.78,13.6,8.52,8.52,15.49,13.76,13.76,16.65
2021-09-19 10:00:00+00:00,10.04,13.47,8.75,8.75,17.21,14.24,14.24,15.72
2021-09-19 10:02:00+00:00,10.54,14.8,8.73,8.73,18.25,13.66,13.66,18.38
2021-09-19 10:04:00+00:00,9.63,14.88,8.63,8.63,16.54,13.89,13.89,16.22
2021-09-19 10:06:00+00:00,9.84,14.5,8.0,8.0,15.83,14.14,14.14,16.2
2021-09-19 10:08:00+00:00,9.86,15.93,9.09,9.09,15.11,13.63,13.63,16.36
2021-09-19 10:10:00+00:00,10.12,13.78,8.29,8.29,13.24,13.05,13.05,15.7
2021-09-19 10:12:00+00:00,11.22,14.47,8.57,8.57,13.23,14.25,14.25,16.56
2021-09-19 10:14:00+00:00,9.95,14.39,8.57,8.57,13.76,14.34,14.34,15.93
2021-09-19 10:16:00+00:00,10.2,13.41,8.6,8.6,12.0,14.07,14.07,16.05
2021-09-19 10:18:00+00:00,10.27,13.26,8.68,8.68,13.12,13.7,13.7,17.19
2021-09-19 10:20:00+00:00,11.32,14.53,7.95,7.95,12.93,12.72,12.72,16.69
2021-09-19 10:22:00+00:00,10.68,13.62,9.09,9.09,12.85,13.45,13.45,17.22
2021-09-19 10:24:00+00:00,9.29,12.83,8.4,8.4,12.64,13.48,13.48,17.18
2021-09-19 10:26:00+00:00,11.68,15.22,8.91,8.91,13.27,14.26,14.26,16.76
2021-09-19 10:28:00+00:00,9.78,14.56,8.47,8.47,13.77,14.08,14.08,17.83
2021-09-19 10:30:00+00:00,9.97,12.79,8.02,8.02,12.86,15.2,15.2,25.56
2021-09-19 10:32:00+00:00,10.09,13.98,7.34,7.34,13.61,14.12,14.12,25.7
2021-09-19 10:34:00+00:00,10.35,13.45,8.42,8.42,13.97,14.37,14.37,26.49
2021-09-19 10:36:00+00:00,11.34,13.34,7.47,7.47,14.02,13.45,13.45,17.47
2021-09-19 10:38:00+00:00,12.44,13.61,8.72,8.72,13.12,12.4,12.4,17.83
2021-09-19 10:40:00+00:00,11.22,13.45,7.95,7.95,13.5,12.95,12.95,18.71
2021-09-19 10:42:00+00:00,9.95,12.79,8.58,8.58,13.72,12.16,12.16,18.98
2021-09-19 10:44:00+00:00,10.72,13.82,8.62,8.62,13.61,13.53,13.53,17.19
2021-09-19 10:46:00+00:00,11.07,12.17,8.17,8.17,13.33,12.87,12.87,16.81
2021-09-19 10:48:00+00:00,10.68,13.81,8.77,8.77,12.34,12.93,12.93,16.76
2021-09-19 10:50:00+00:00,10.84,14.0,8.08,8.08,12.89,12.34,12.34,16.57
2021-09-19 10:52:00+00:00,10.98,14.25,8.48,8.48,12.25,12.75,12.75,17.51
2021-09-19 10:54:00+00:00,10.52,13.76,8.46,8.46,13.54,12.78,12.78,16.21
2021-09-19 10:56:00+00:00,11.48,14.65,7.34,7.34,13.95,12.62,12.62,16.76
2021-09-19 10:58:00+00:00,11.26,12.95,7.98,7.98,13.38,13.27,13.27,17.79
2021-09-19 11:00:00+00:00,10.85,12.27,7.72,7.72,13.51,13.07,13.07,17.52
2021-09-19 11:02:00+00:00,11.39,14.25,8.31,8.31,13.02,13.49,13.49,17.88
2021-09-19 11:04:00+00:00,10.0,12.53,9.13,9.13,14.14,13.46,13.46,18.26
2021-09-19 11:06:00+00:00,10.6,13.39,9.04,9.04,14.07,12.56,12.56,18.31
2021-09-19 11:08:00+00:00,10.61,15.04,8.63,8.63,13.64,13.02,13.02,18.4
2021-09-19 11:10:00+00:00,11.85,14.05,7.78,7.78,13.5,12.93,12.93,17.5
2021-09-19 11:12:00+00:00,11.16,14.92,7.72,7.72,13.21,13.81,13.81,16.11
2021-09-19 11:14:00+00:00,11.46,14.58,7.75,7.75,12.68,13.43,13.43,17.51
2021-09-19 11:16:00+00:00,13.0,14.5,7.43,7.43,10.86,13.55,13.55,17.18
2021-09-19 11:18:00+00:00,12.36,15.82,8.98,8.98,12.22,13.71,13.71,18.65
2021-09-19 11:20:00+00:00,12.71,15.75,8.49,8.49,13.09,12.22,12.22,18.83
2021-09-19 11:22:00+00:00,12.02,15.19,8.88,8.88,13.62,12.49,12.49,17.11
2021-09-19 11:24:00+00:00,12.14,14.31,8.73,8.73,13.12,13.14,13.14,17.64
2021-09-19 11:26:00+00:00,12.63,14.84,8.3,8.3,12.64,13.25,13.25,17.12
2021-09-19 11:28:00+00:00,11.23,15.42,8.95,8.95,13.17,12.89,12.89,18.04
2021-09-19 11:30:00+00:00,12.46,14.74,7.88,7.88,13.79,12.16,12.16,17.55
2021-09-19 11:32:00+00:00,12.81,14.81,7.59,7.59,13.49,12.88,12.88,18.39
2021-09-19 11:34:00+00:00,11.84,15.82,7.59,7.59,14.5,12.47,12.47,18.49
2021-09-19 11:36:00+00:00,13.36,15.49,7.82,7.82,13.19,11.86,11.86,18.65
2021-09-19 11:38:00+00:00,13.36,15.28,8.28,8.28,13.09,11.39,11.39,17.62
2021-09-19 11:40:00+00:00,12.45,15.63,8.9,8.9,12.95,13.2,13.2,18.23
2021-09-19 11:42:00+00:00,12.45,16.6,8.46,8.46,13.63,13.54,13.54,17.47
2021-09-19 11:44:00+00:00,13.2,15.51,8.81,8.81,13.29,13.29,13.29,18.27
2021-09-19 11:46:00+00:00,14.13,14.04,9.02,9.02,13.79,12.55,12.55,17.59
2021-09-19 11:48:00+00:00,12.98,15.27,8.11,8.11,13.7,12.07,12.07,17.35
2021-09-19 11:50:00+00:00,12.2,14.27,9.14,9.14,14.82,12.31,12.31,18.2
2021-09-19 11:52:00+00:00,13.04,15.21,8.36,8.36,13.42,11.98,11.98,18.25
2021-09-19 11:54:00+00:00,14.32,15.84,8.8,8.8,13.66,12.34,12.34,16.96
2021-09-19 11:56:00+00:00,13.47,16.18,8.7,8.7,14.25,12.49,12.49,17.29
2021-09-19 11:58:00+00:00,12.49,14.63,8.84,8.84,12.81,12.93,12.93,17.8
2021-09-19 12:00:00+00:00,13.05,13.95,9.05,9.05,14.93,13.43,13.43,17.3
2021-09-19 12:02:00+00:00,12.54,14.47,8.74,8.74,13.56,13.29,13.29,17.83
2021-09-19 12:04:00+00:00,13.98,17.12,9.38,9.38,13.9,12.91,12.91,19.22
2021-09-19 12:06:00+00:00,12.64,15.93,9.23,9.23,12.88,13.54,13.54,18.07
2021-09-19 12:08:00+00:00,13.76,14.78,8.71,8.71,14.09,13.1,13.1,17.17
2021-09-19 12:10:00+00:00,13.44,15.32,9.55,9.55,13.67,13.18,13.18,18.38
2021-09-19 12:12:00+00:00,13.48,14.79,8.71,8.71,13.77,13.09,13.09,18.76
2021-09-19 12:14:00+00:00,14.02,15.53,9.18,9.18,14.02,12.84,12.84,18.32
2021-09-19 12:16:00+00:00,14.05,14.69,10.62,10.62,13.88,13.31,13.31,18.89
2021-09-19 12:18:00+00:00,13.11,14.12,9.75,9.75,14.23,14.89,14.89,17.34
2021-09-19 12:20:00+00:00,13.07,14.86,9.72,9.72,15.3,14.18,14.18,18.13
2021-09-19 12:22:00+00:00,12.34,13.66,9.56,9.56,14.81,14.02,14.02,17.48
2021-09-19 12:24:00+00:00,13.61,14.29,9.86,9.86,13.76,13.91,13.91,17.89
2021-09-19 12:26:00+00:00,12.88,14.36,9.69,9.69,13.72,13.37,13.37,16.27
2021-09-19 12:28:00+00:00,14.26,13.66,9.78,9.78,13.81,13.02,13.02,18.08
2021-09-19 12:30:00+00:00,13.88,13.75,11.11,11.11,13.02,12.71,12.71,17.66
2021-09-19 12:32:00+00:00,14.38,13.81,10.39,10.39,13.05,12.35,12.35,18.41
2021-09-19 12:34:00+00:00,13.72,12.91,10.31,10.31,11.71,13.88,13.88,17.57
2021-09-19 12:36:00+00:00,15.32,13.59,10.38,10.38,12.84,13.36,13.36,16.83
2021-09-19 12:38:00+00:00,15.37,13.49,11.33,11.33,13.79,13.37,13.37,18.59
2021-09-19 12:40:00+00:00,14.09,14.45,10.09,10.09,12.38,13.19,13.19,17.07
2021-09-19 12:42:00+00:00,15.41,13.63,10.63,10.63,12.38,13.08,13.08,18.36
2021-09-19 12:44:00+00:00,15.42,13.96,10.57,10.57,15.42,12.97,12.97,16.94
2021-09-19 12:46:00+00:00,15.14,14.09,10.72,10.72,14.74,13.46,13.46,17.68
2021-09-19 12:48:00+00:00,17.93,14.36,10.25,10.25,13.52,13.12,13.12,17.41
2021-09-19 12:50:00+00:00,15.95,14.81,11.07,11.07,13.61,14.09,14.09,17.28
2021-09-19 12:52:00+00:00,15.92,14.11,10.34,10.34,14.34,14.33,14.33,18.33
2021-09-19 12:54:00+00:00,15.65,14.53,9.63,9.63,13.47,15.37,15.37,17.89
2021-09-19 12:56:00+00:00,17.09,15.17,10.55,10.55,14.88,13.83,13.83,18.77
2021-09-19 12:58:00+00:00,17.22,14.19,10.44,10.44,13.88,14.75,14.75,17.71
2021-09-19 13:00:00+00:00,16.57,13.56,11.19,11.19,13.3,14.36,14.36,17.37
2021-09-19 13:02:00+00:00,17.19,14.64,10.14,10.14,14.29,14.95,14.95,18.08
2021-09-19 13:04:00+00:00,17.07,14.26,10.04,10.04,15.16,15.05,15.05,17.02
2021-09-19 13:06:00+00:00,16.63,14.07,9.78,9.78,15.67,15.55,15.55,18.15
2021-09-19 13:08:00+00:00,15.9,14.64,10.58,10.58,14.47,14.11,14.11,18.19
2021-09-19 13:10:00+00:00,15.98,16.12,10.07,10.07,15.12,14.59,14.59,18.47
2021-09-19 13:12:00+00:00,17.29,13.41,10.27,10.27,15.21,15.62,15.62,17.27
2021-09-19 13:14:00+00:00,15.68,14.42,10.56,10.56,14.57,15.25,15.25,18.92
2021-09-19 13:16:00+00:00,17.1,16.11,9.64,9.64,14.53,13.66,13.66,19.28
2021-09-19 13:18:00+00:00,19.68,14.84,10.87,10.87,14.72,14.37,14.37,17.39
2021-09-19 13:20:00+00:00,18.69,14.66,9.43,9.43,15.59,15.45,15.45,18.56
2021-09-19 13:22:00+00:00,18.62,15.73,10.2,10.2,14.82,15.98,15.98,17.73
2021-09-19 13:24:00+00:00,18.78,15.75,11.12,11.12,15.52,16.05,16.05,19.29
2021-09-19 13:26:00+00:00,20.75,15.09,9.47,9.47,15.93,16.32,16.32,18.87
2021-09-19 13:28:00+00:00,19.98,16.16,9.29,9.29,15.64,17.21,17.21,17.67
2021-09-19 13:30:00+00:00,19.98,14.88,8.28,8.28,15.27,15.34,15.34,18.38
2021-09-19 13:32:00+00:00,21.7,15.88,8.17,8.17,14.61,15.51,15.51,18.46
2021-09-19 13:34:00+00:00,23.05,15.52,9.51,9.51,14.05,14.72,14.72,17.62
2021-09-19 13:36:00+00:00,21.68,15.7,9.65,9.65,14.21,14.39,14.39,18.17
2021-09-19 13:38:00+00:00,22.87,16.2,8.86,8.86,13.7,14.91,14.91,18.18
2021-09-19 13:40:00+00:00,23.26,16.33,9.31,9.31,13.86,14.8,14.8,18.16
2021-09-19 13:42:00+00:00,22.97,14.12,10.11,10.11,14.5,14.81,14.81,16.94
2021-09-19 13:44:00+00:00,24.66,16.16,10.11,10.11,13.28,14.48,14.48,18.38
2021-09-19 13:46:00+00:00,24.8,16.3,9.65,9.65,14.67,14.2,14.2,17.0
2021-09-19 13:48:00+00:00,24.61,16.4,10.62,10.62,14.43,14.75,14.75,18.16
2021-09-19 13:50:00+00:00,21.84,15.71,9.76,9.76,13.53,13.98,13.98,16.78
2021-09-19 13:52:00+00:00,23.83,16.46,10.02,10.02,13.07,15.5,15.5,16.85
2021-09-19 13:54:00+00:00,22.59,16.9,10.74,10.74,13.49,14.91,14.91,17.52
2021-09-19 13:56:00+00:00,22.54,17.43,10.5,10.5,13.56,13.59,13.59,16.87
2021-09-19 13:58:00+00:00,22.52,16.26,10.39,10.39,12.14,14.66,14.66,17.83
2021-09-19 14:00:00+00:00,24.84,16.78,11.19,11.19,12.71,12.95,12.95,17.38
2021-09-19 14:02:00+00:00,23.79,17.29,10.24,10.24,13.52,13.26,13.26,17.29
2021-09-19 14:04:00+00:00,22.53,16.3,10.76,10.76,12.93,13.5,13.5,16.4
2021-09-19 14:06:00+00:00,21.58,16.71,11.67,11.67,12.33,14.03,14.03,17.7
2021-09-19 14:08:00+00:00,22.11,17.48,11.0,11.0,11.82,12.84,12.84,16.15
2021-09-19 14:10:00+00:00,22.82,16.76,10.66,10.66,12.62,14.61,14.61,16.62
2021-09-19 14:12:00+00:00,23.83,15.91,11.28,11.28,11.98,13.98,13.98,16.32
2021-09-19 14:14:00+00:00,22.74,17.46,9.0,9.0,13.2,14.67,14.67,16.85
2021-09-19 14:16:00+00:00,23.25,16.61,9.79,9.79,10.77,12.88,12.88,16.51
2021-09-19 14:18:00+00:00,22.75,15.76,10.54,10.54,12.14,11.25,11.25,16.38
2021-09-19 14:20:00+00:00,21.37,19.11,9.6,9.6,12.95,11.27,11.27,16.29
2021-09-19 14:22:00+00:00,21.02,17.06,9.77,9.77,12.91,11.3,11.3,15.85
2021-09-19 14:24:00+00:00,21.4,16.55,10.2,10.2,11.31,10.57,10.57,15.95
2021-09-19 14:26:00+00:00,23.83,15.68,9.59,9.59,11.69,11.18,11.18,16.45
2021-09-19 14:28:00+00:00,21.88,14.81,10.18,10.18,12.35,11.11,11.11,14.98
2021-09-19 14:30:00+00:00,21.55,17.0,10.34,10.34,13.78,11.14,11.14,15.8
2021-09-19 14:32:00+00:00,20.7,15.25,10.07,10.07,13.11,10.41,10.41,15.91
2021-09-19 14:34:00+00:00,21.09,15.86,9.58,9.58,12.09,10.23,10.23,16.06
2021-09-19 14:36:00+00:00,18.93,16.12,10.43,10.43,13.85,11.25,11.25,14.53
2021-09-19 14:38:00+00:00,21.53,14.8,10.41,10.41,12.91,10.85,10.85,15.13
2021-09-19 14:40:00+00:00,21.67,15.16,9.55,9.55,13.1,9.93,9.93,14.98
2021-09-19 14:42:00+00:00,19.75,14.81,9.95,9.95,13.54,11.23,11.23,14.38
2021-09-19 14:44:00+00:00,21.73,13.62,8.98,8.98,13.37,9.43,9.43,13.25
2021-09-19 14:46:00+00:00,21.38,14.19,9.47,9.47,13.31,8.64,8.64,14.54
